trade_id,asset,direction,ob_formation_time,bos_time,entry_time,exit_time,ob_formation_time_ist,bos_time_ist,entry_time_ist,exit_time_ist,ob_high,ob_low,ob_width,ob_width_pct,entry_price,sl_price,tp_price,sl_distance_pct,theoretical_leverage,applied_leverage,planned_tp_market_pct,planned_sl_account_pct,planned_tp_account_pct,starting_capital,position_notional,gross_pnl,fees,net_pnl,ending_capital,outcome,exit_reason,is_ambiguous,holding_bars,holding_time_hours,bars_ob_to_entry,hours_ob_to_entry,bars_retest_to_entry,hours_retest_to_entry,realized_r,cumulative_realized_r,data_timeframe,trade_narrative
334,SOLUSD,SHORT,2026-03-08 00:00:00+00:00,2026-03-08 07:00:00+00:00,2026-03-08 08:00:00+00:00,2026-03-08 08:00:00+00:00,2026-03-08 05:30:00 IST,2026-03-08 12:30:00 IST,2026-03-08 13:30:00 IST,2026-03-08 13:30:00 IST,83.482,82.901,1.412,0.6996,83.0463,83.482,82.548,0.5247,66.7,66.7,0.6,35.0,40.02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.1435,-20.5755,1h,Price reached fixed +0.60% TP target at 82.5480.
335,SOLUSD,SHORT,2026-03-07 11:00:00+00:00,2026-03-09 05:00:00+00:00,2026-03-09 09:00:00+00:00,2026-03-09 09:00:00+00:00,2026-03-07 16:30:00 IST,2026-03-09 10:30:00 IST,2026-03-09 14:30:00 IST,2026-03-09 14:30:00 IST,84.903,84.252,1.412,0.7712,84.4147,84.903,83.9083,0.5784,60.51,60.51,0.6,35.0,36.31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,4,4.0,3,3.0,1.0374,-19.5381,1h,Price reached fixed +0.60% TP target at 83.9083.
336,SOLUSD,LONG,2026-03-09 13:00:00+00:00,2026-03-09 22:00:00+00:00,2026-03-09 23:00:00+00:00,2026-03-09 23:00:00+00:00,2026-03-09 18:30:00 IST,2026-03-10 03:30:00 IST,2026-03-10 04:30:00 IST,2026-03-10 04:30:00 IST,85.753,83.981,1.412,2.0771,85.31,83.981,85.8219,1.5578,22.47,22.47,0.6,35.0,13.48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.3851,-19.153,1h,Price reached fixed +0.60% TP target at 85.8219.
337,SOLUSD,LONG,2026-03-10 00:00:00+00:00,2026-03-10 21:00:00+00:00,2026-03-10 22:00:00+00:00,2026-03-11 00:00:00+00:00,2026-03-10 05:30:00 IST,2026-03-11 02:30:00 IST,2026-03-11 03:30:00 IST,2026-03-11 05:30:00 IST,85.963,84.832,1.412,1.32,85.6803,84.832,86.1943,0.99,35.35,35.35,0.6,35.0,21.21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.606,-18.5469,1h,Price reached fixed +0.60% TP target at 86.1943.
338,SOLUSD,LONG,2026-03-11 12:00:00+00:00,2026-03-12 02:00:00+00:00,2026-03-12 03:00:00+00:00,2026-03-12 07:00:00+00:00,2026-03-11 17:30:00 IST,2026-03-12 07:30:00 IST,2026-03-12 08:30:00 IST,2026-03-12 12:30:00 IST,85.685,84.352,1.412,1.5618,85.3518,84.352,85.8639,1.1713,29.88,29.88,0.6,35.0,17.93,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,4,4.0,1,1.0,0,0.0,0.5122,-18.0347,1h,Price reached fixed +0.60% TP target at 85.8639.
339,SOLUSD,LONG,2026-03-13 07:00:00+00:00,2026-03-13 17:00:00+00:00,2026-03-13 18:00:00+00:00,2026-03-13 22:00:00+00:00,2026-03-13 12:30:00 IST,2026-03-13 22:30:00 IST,2026-03-13 23:30:00 IST,2026-03-14 03:30:00 IST,88.9348,88.154,1.412,0.8799,88.7396,88.154,89.272,0.6599,53.04,53.04,0.6,35.0,31.82,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,4,4.0,1,1.0,0,0.0,-1.0,-19.0347,1h,Price breached distal stop loss at 88.1540.
340,SOLUSD,LONG,2026-03-12 19:00:00+00:00,2026-03-14 09:00:00+00:00,2026-03-14 10:00:00+00:00,2026-03-14 13:00:00+00:00,2026-03-13 00:30:00 IST,2026-03-14 14:30:00 IST,2026-03-14 15:30:00 IST,2026-03-14 18:30:00 IST,86.944,85.65,1.412,1.4939,86.6205,85.65,87.1402,1.1204,31.24,31.24,0.6,35.0,18.74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,3,3.0,1,1.0,0,0.0,0.5355,-18.4992,1h,Price reached fixed +0.60% TP target at 87.1402.
341,SOLUSD,SHORT,2026-03-14 04:00:00+00:00,2026-03-15 02:00:00+00:00,2026-03-15 03:00:00+00:00,2026-03-15 03:00:00+00:00,2026-03-14 09:30:00 IST,2026-03-15 07:30:00 IST,2026-03-15 08:30:00 IST,2026-03-15 08:30:00 IST,88.7,88.204,1.412,0.5615,88.328,88.7,87.798,0.4212,83.1,83.1,0.6,35.0,49.86,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.4246,-17.0745,1h,Price reached fixed +0.60% TP target at 87.7980.
342,SOLUSD,SHORT,2026-03-15 09:00:00+00:00,2026-03-15 17:00:00+00:00,2026-03-15 18:00:00+00:00,2026-03-15 18:00:00+00:00,2026-03-15 14:30:00 IST,2026-03-15 22:30:00 IST,2026-03-15 23:30:00 IST,2026-03-15 23:30:00 IST,88.865,88.412,1.412,0.5117,88.5252,88.865,87.9941,0.3838,91.2,91.2,0.6,35.0,54.72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.5634,-15.5112,1h,Price reached fixed +0.60% TP target at 87.9941.
343,SOLUSD,LONG,2026-03-16 08:00:00+00:00,2026-03-17 04:00:00+00:00,2026-03-17 05:00:00+00:00,2026-03-17 06:00:00+00:00,2026-03-16 13:30:00 IST,2026-03-17 09:30:00 IST,2026-03-17 10:30:00 IST,2026-03-17 11:30:00 IST,94.04,92.596,1.412,1.5414,93.679,92.596,94.2411,1.1561,30.27,30.27,0.6,35.0,18.16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.519,-14.9922,1h,Price reached fixed +0.60% TP target at 94.2411.
344,SOLUSD,LONG,2026-03-17 12:00:00+00:00,2026-03-18 05:00:00+00:00,2026-03-18 07:00:00+00:00,2026-03-18 10:00:00+00:00,2026-03-17 17:30:00 IST,2026-03-18 10:30:00 IST,2026-03-18 12:30:00 IST,2026-03-18 15:30:00 IST,94.078,93.174,1.412,0.9632,93.852,93.174,94.4151,0.7224,48.45,48.45,0.6,35.0,29.07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,3,3.0,2,2.0,1,1.0,0.8305,-14.1616,1h,Price reached fixed +0.60% TP target at 94.4151.
345,SOLUSD,LONG,2026-03-18 23:00:00+00:00,2026-03-19 04:00:00+00:00,2026-03-19 05:00:00+00:00,2026-03-19 05:00:00+00:00,2026-03-19 04:30:00 IST,2026-03-19 09:30:00 IST,2026-03-19 10:30:00 IST,2026-03-19 10:30:00 IST,90.166,89.684,1.412,0.5353,90.0455,89.684,90.5858,0.4015,87.18,87.18,0.6,35.0,52.31,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-15.1616,1h,Price breached distal stop loss at 89.6840.
346,SOLUSD,SHORT,2026-03-19 03:00:00+00:00,2026-03-19 09:00:00+00:00,2026-03-19 10:00:00+00:00,2026-03-19 11:00:00+00:00,2026-03-19 08:30:00 IST,2026-03-19 14:30:00 IST,2026-03-19 15:30:00 IST,2026-03-19 16:30:00 IST,91.4063,89.914,1.412,1.6528,90.2871,91.4063,89.7454,1.2396,28.23,28.23,0.6,35.0,16.94,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.484,-14.6776,1h,Price reached fixed +0.60% TP target at 89.7454.
347,SOLUSD,LONG,2026-03-15 13:00:00+00:00,2026-03-19 12:00:00+00:00,2026-03-19 13:00:00+00:00,2026-03-19 13:00:00+00:00,2026-03-15 18:30:00 IST,2026-03-19 17:30:00 IST,2026-03-19 18:30:00 IST,2026-03-19 18:30:00 IST,88.397,87.353,1.412,1.1845,88.136,87.353,88.6648,0.8884,39.4,39.4,0.6,35.0,23.64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.6754,-14.0022,1h,Price reached fixed +0.60% TP target at 88.6648.
348,SOLUSD,SHORT,2026-03-21 09:00:00+00:00,2026-03-21 20:00:00+00:00,2026-03-21 21:00:00+00:00,2026-03-21 23:00:00+00:00,2026-03-21 14:30:00 IST,2026-03-22 01:30:00 IST,2026-03-22 02:30:00 IST,2026-03-22 04:30:00 IST,90.4,89.984,1.412,0.4618,90.088,90.4,89.5475,0.3463,101.06,100.0,0.6,34.63,60.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,1.7325,-12.2698,1h,Price reached fixed +0.60% TP target at 89.5475.
349,SOLUSD,LONG,2026-03-25 07:00:00+00:00,2026-03-25 14:00:00+00:00,2026-03-25 15:00:00+00:00,2026-03-25 15:00:00+00:00,2026-03-25 12:30:00 IST,2026-03-25 19:30:00 IST,2026-03-25 20:30:00 IST,2026-03-25 20:30:00 IST,92.506,91.765,1.412,0.8026,92.3208,91.765,92.8747,0.602,58.14,58.14,0.6,35.0,34.89,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-13.2698,1h,Price breached distal stop loss at 91.7650.
350,SOLUSD,LONG,2026-03-28 01:00:00+00:00,2026-03-28 12:00:00+00:00,2026-03-28 13:00:00+00:00,2026-03-28 13:00:00+00:00,2026-03-28 06:30:00 IST,2026-03-28 17:30:00 IST,2026-03-28 18:30:00 IST,2026-03-28 18:30:00 IST,82.852,82.231,1.412,0.7509,82.6968,82.231,83.1929,0.5632,62.14,62.14,0.6,35.0,37.29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.0653,-12.2044,1h,Price reached fixed +0.60% TP target at 83.1929.
351,SOLUSD,LONG,2026-03-08 13:00:00+00:00,2026-03-29 12:00:00+00:00,2026-03-29 13:00:00+00:00,2026-03-29 17:00:00+00:00,2026-03-08 18:30:00 IST,2026-03-29 17:30:00 IST,2026-03-29 18:30:00 IST,2026-03-29 22:30:00 IST,82.452,81.169,1.412,1.5621,82.1312,81.169,82.624,1.1716,29.87,29.87,0.6,35.0,17.92,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,4,4.0,1,1.0,0,0.0,-1.0,-13.2044,1h,Price breached distal stop loss at 81.1690.
352,SOLUSD,SHORT,2026-03-29 03:00:00+00:00,2026-03-30 01:00:00+00:00,2026-03-30 02:00:00+00:00,2026-03-30 02:00:00+00:00,2026-03-29 08:30:00 IST,2026-03-30 06:30:00 IST,2026-03-30 07:30:00 IST,2026-03-30 07:30:00 IST,83.222,82.681,1.412,0.6533,82.8162,83.222,82.3194,0.4899,71.44,71.44,0.6,35.0,42.86,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-14.2044,1h,Price breached distal stop loss at 83.2220.
353,SOLUSD,SHORT,2026-03-28 15:00:00+00:00,2026-03-30 02:00:00+00:00,2026-03-30 03:00:00+00:00,2026-03-30 07:00:00+00:00,2026-03-28 20:30:00 IST,2026-03-30 07:30:00 IST,2026-03-30 08:30:00 IST,2026-03-30 12:30:00 IST,84.283,83.171,1.412,1.3326,83.449,84.283,82.9483,0.9994,35.02,35.02,0.6,35.0,21.01,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,4,4.0,1,1.0,0,0.0,-1.0,-15.2044,1h,Price breached distal stop loss at 84.2830.
354,SOLUSD,LONG,2026-03-31 17:00:00+00:00,2026-04-01 09:00:00+00:00,2026-04-01 10:00:00+00:00,2026-04-01 12:00:00+00:00,2026-03-31 22:30:00 IST,2026-04-01 14:30:00 IST,2026-04-01 15:30:00 IST,2026-04-01 17:30:00 IST,83.482,82.181,1.412,1.5645,83.1568,82.181,83.6557,1.1734,29.83,29.83,0.6,35.0,17.9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.5113,-14.6931,1h,Price reached fixed +0.60% TP target at 83.6557.
355,SOLUSD,LONG,2026-04-03 02:00:00+00:00,2026-04-03 12:00:00+00:00,2026-04-03 13:00:00+00:00,2026-04-03 14:00:00+00:00,2026-04-03 07:30:00 IST,2026-04-03 17:30:00 IST,2026-04-03 18:30:00 IST,2026-04-03 19:30:00 IST,79.6,78.8423,1.412,0.9542,79.4106,78.8423,79.887,0.7156,48.91,48.91,0.6,35.0,29.35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.8384,-13.8547,1h,Price reached fixed +0.60% TP target at 79.8870.
356,SOLUSD,SHORT,2026-04-04 06:00:00+00:00,2026-04-04 10:00:00+00:00,2026-04-04 11:00:00+00:00,2026-04-04 14:00:00+00:00,2026-04-04 11:30:00 IST,2026-04-04 15:30:00 IST,2026-04-04 16:30:00 IST,2026-04-04 19:30:00 IST,80.541,80.13,1.412,0.5123,80.2327,80.541,79.7514,0.3842,91.1,91.1,0.6,35.0,54.66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,3,3.0,1,1.0,0,0.0,1.5617,-12.2929,1h,Price reached fixed +0.60% TP target at 79.7514.
357,SOLUSD,LONG,2026-04-04 14:00:00+00:00,2026-04-05 04:00:00+00:00,2026-04-05 05:00:00+00:00,2026-04-05 06:00:00+00:00,2026-04-04 19:30:00 IST,2026-04-05 09:30:00 IST,2026-04-05 10:30:00 IST,2026-04-05 11:30:00 IST,80.3843,79.5953,1.412,0.9839,80.187,79.5953,80.6682,0.738,47.43,47.43,0.6,35.0,28.46,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-13.2929,1h,Price breached distal stop loss at 79.5953.
358,SOLUSD,LONG,2026-04-05 15:00:00+00:00,2026-04-07 06:00:00+00:00,2026-04-07 07:00:00+00:00,2026-04-07 09:00:00+00:00,2026-04-05 20:30:00 IST,2026-04-07 11:30:00 IST,2026-04-07 12:30:00 IST,2026-04-07 14:30:00 IST,80.33,78.969,1.412,1.7015,79.9898,78.969,80.4697,1.2761,27.43,27.43,0.6,35.0,16.46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.4702,-12.8228,1h,Price reached fixed +0.60% TP target at 80.4697.
359,SOLUSD,SHORT,2026-04-08 13:00:00+00:00,2026-04-08 17:00:00+00:00,2026-04-09 16:00:00+00:00,2026-04-09 16:00:00+00:00,2026-04-08 18:30:00 IST,2026-04-08 22:30:00 IST,2026-04-09 21:30:00 IST,2026-04-09 21:30:00 IST,84.992,83.911,1.412,1.2841,84.1813,84.992,83.6762,0.9631,36.34,36.34,0.6,35.0,21.8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,23,23.0,22,22.0,0.623,-12.1998,1h,Price reached fixed +0.60% TP target at 83.6762.
360,SOLUSD,LONG,2026-04-09 14:00:00+00:00,2026-04-12 01:00:00+00:00,2026-04-12 02:00:00+00:00,2026-04-12 02:00:00+00:00,2026-04-09 19:30:00 IST,2026-04-12 06:30:00 IST,2026-04-12 07:30:00 IST,2026-04-12 07:30:00 IST,82.322,81.42,1.412,1.0987,82.0965,81.42,82.5891,0.824,42.47,42.47,0.6,35.0,25.48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.7281,-11.4716,1h,Price reached fixed +0.60% TP target at 82.5891.
361,SOLUSD,LONG,2026-04-20 07:00:00+00:00,2026-04-20 16:00:00+00:00,2026-04-20 17:00:00+00:00,2026-04-20 17:00:00+00:00,2026-04-20 12:30:00 IST,2026-04-20 21:30:00 IST,2026-04-20 22:30:00 IST,2026-04-20 22:30:00 IST,85.773,84.442,1.412,1.5578,85.4402,84.442,85.9529,1.1684,29.96,29.96,0.6,35.0,17.97,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.5135,-10.9581,1h,Price reached fixed +0.60% TP target at 85.9529.
362,SOLUSD,SHORT,2026-04-19 14:00:00+00:00,2026-04-20 18:00:00+00:00,2026-04-21 08:00:00+00:00,2026-04-21 08:00:00+00:00,2026-04-19 19:30:00 IST,2026-04-20 23:30:00 IST,2026-04-21 13:30:00 IST,2026-04-21 13:30:00 IST,87.104,85.962,1.412,1.3241,86.2475,87.104,85.73,0.9931,35.24,35.24,0.6,35.0,21.15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,14,14.0,13,13.0,0.6042,-10.3539,1h,Price reached fixed +0.60% TP target at 85.7300.
363,SOLUSD,LONG,2026-04-21 19:00:00+00:00,2026-04-23 08:00:00+00:00,2026-04-23 09:00:00+00:00,2026-04-23 11:00:00+00:00,2026-04-22 00:30:00 IST,2026-04-23 13:30:00 IST,2026-04-23 14:30:00 IST,2026-04-23 16:30:00 IST,85.722,84.31,1.412,1.654,85.369,84.31,85.8812,1.2405,28.21,28.21,0.6,35.0,16.93,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.4837,-9.8702,1h,Price reached fixed +0.60% TP target at 85.8812.
364,SOLUSD,SHORT,2026-04-23 06:00:00+00:00,2026-04-23 12:00:00+00:00,2026-04-23 13:00:00+00:00,2026-04-23 15:00:00+00:00,2026-04-23 11:30:00 IST,2026-04-23 17:30:00 IST,2026-04-23 18:30:00 IST,2026-04-23 20:30:00 IST,86.214,85.842,1.412,0.4329,85.935,86.214,85.4194,0.3247,107.8,100.0,0.6,32.47,60.0,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,2,2.0,1,1.0,0,0.0,-1.0,-10.8702,1h,Price breached distal stop loss at 86.2140.
365,SOLUSD,LONG,2026-04-24 15:00:00+00:00,2026-04-24 21:00:00+00:00,2026-04-24 22:00:00+00:00,2026-04-26 18:00:00+00:00,2026-04-24 20:30:00 IST,2026-04-25 02:30:00 IST,2026-04-25 03:30:00 IST,2026-04-26 23:30:00 IST,86.564,85.51,1.412,1.2213,86.3005,85.51,86.8183,0.916,38.21,38.21,0.6,35.0,22.93,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,44,44.0,1,1.0,0,0.0,0.655,-10.2152,1h,Price reached fixed +0.60% TP target at 86.8183.
366,SOLUSD,SHORT,2026-04-28 00:00:00+00:00,2026-04-29 03:00:00+00:00,2026-04-29 04:00:00+00:00,2026-04-29 04:00:00+00:00,2026-04-28 05:30:00 IST,2026-04-29 08:30:00 IST,2026-04-29 09:30:00 IST,2026-04-29 09:30:00 IST,84.933,84.582,1.412,0.4146,84.6697,84.933,84.1617,0.3109,112.57,100.0,0.6,31.09,60.0,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-11.2152,1h,Price breached distal stop loss at 84.9330.
367,SOLUSD,LONG,2026-04-28 14:00:00+00:00,2026-04-29 15:00:00+00:00,2026-04-29 16:00:00+00:00,2026-04-29 16:00:00+00:00,2026-04-28 19:30:00 IST,2026-04-29 20:30:00 IST,2026-04-29 21:30:00 IST,2026-04-29 21:30:00 IST,83.531,82.96,1.412,0.6847,83.3882,82.96,83.8886,0.5136,68.15,68.15,0.6,35.0,40.89,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-12.2152,1h,Price breached distal stop loss at 82.9600.
368,SOLUSD,LONG,2026-04-15 07:00:00+00:00,2026-04-29 16:00:00+00:00,2026-04-29 17:00:00+00:00,2026-04-29 18:00:00+00:00,2026-04-15 12:30:00 IST,2026-04-29 21:30:00 IST,2026-04-29 22:30:00 IST,2026-04-29 23:30:00 IST,83.212,82.65,1.412,0.6765,83.0715,82.65,83.5699,0.5074,68.98,68.98,0.6,35.0,41.39,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-13.2152,1h,Price breached distal stop loss at 82.6500.
369,SOLUSD,LONG,2026-05-01 03:00:00+00:00,2026-05-01 14:00:00+00:00,2026-05-01 15:00:00+00:00,2026-05-01 20:00:00+00:00,2026-05-01 08:30:00 IST,2026-05-01 19:30:00 IST,2026-05-01 20:30:00 IST,2026-05-02 01:30:00 IST,84.413,83.561,1.412,1.0119,84.2,83.561,84.7052,0.7589,46.12,46.12,0.6,35.0,27.67,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,5,5.0,1,1.0,0,0.0,-1.0,-14.2152,1h,Price breached distal stop loss at 83.5610.
370,SOLUSD,LONG,2026-05-02 11:00:00+00:00,2026-05-03 01:00:00+00:00,2026-05-03 02:00:00+00:00,2026-05-03 14:00:00+00:00,2026-05-02 16:30:00 IST,2026-05-03 06:30:00 IST,2026-05-03 07:30:00 IST,2026-05-03 19:30:00 IST,83.9402,83.511,1.412,0.512,83.8329,83.511,84.3359,0.384,91.15,91.15,0.6,35.0,54.69,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,12,12.0,1,1.0,0,0.0,1.5626,-12.6526,1h,Price reached fixed +0.60% TP target at 84.3359.
371,SOLUSD,SHORT,2026-04-17 14:00:00+00:00,2026-05-07 12:00:00+00:00,2026-05-08 17:00:00+00:00,2026-05-08 17:00:00+00:00,2026-04-17 19:30:00 IST,2026-05-07 17:30:00 IST,2026-05-08 22:30:00 IST,2026-05-08 22:30:00 IST,90.756,89.6439,1.412,1.2367,89.9219,90.756,89.3824,0.9276,37.73,37.73,0.6,35.0,22.64,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,29,29.0,28,28.0,-1.0,-13.6526,1h,Price breached distal stop loss at 90.7560.
372,SOLUSD,SHORT,2026-03-25 11:00:00+00:00,2026-05-09 00:00:00+00:00,2026-05-09 01:00:00+00:00,2026-05-09 01:00:00+00:00,2026-03-25 16:30:00 IST,2026-05-09 05:30:00 IST,2026-05-09 06:30:00 IST,2026-05-09 06:30:00 IST,93.49,92.456,1.412,1.1153,92.7145,93.49,92.1582,0.8364,41.84,41.84,0.6,35.0,25.11,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-14.6526,1h,Price breached distal stop loss at 93.4900.
373,SOLUSD,SHORT,2026-05-09 06:00:00+00:00,2026-05-09 17:00:00+00:00,2026-05-09 18:00:00+00:00,2026-05-10 01:00:00+00:00,2026-05-09 11:30:00 IST,2026-05-09 22:30:00 IST,2026-05-09 23:30:00 IST,2026-05-10 06:30:00 IST,94.1,93.196,1.412,0.9677,93.422,94.1,92.8615,0.7257,48.23,48.23,0.6,35.0,28.94,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,7,7.0,1,1.0,0,0.0,0.8267,-13.8259,1h,Price reached fixed +0.60% TP target at 92.8615.
374,SOLUSD,SHORT,2026-02-04 06:00:00+00:00,2026-05-11 22:00:00+00:00,2026-05-11 23:00:00+00:00,2026-05-12 01:00:00+00:00,2026-02-04 11:30:00 IST,2026-05-12 03:30:00 IST,2026-05-12 04:30:00 IST,2026-05-12 06:30:00 IST,98.73,96.687,1.412,2.1019,97.1977,98.73,96.6146,1.5764,22.2,22.2,0.6,35.0,13.32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.3806,-13.4453,1h,Price reached fixed +0.60% TP target at 96.6146.
375,SOLUSD,LONG,2026-05-11 13:00:00+00:00,2026-05-12 10:00:00+00:00,2026-05-12 11:00:00+00:00,2026-05-12 12:00:00+00:00,2026-05-11 18:30:00 IST,2026-05-12 15:30:00 IST,2026-05-12 16:30:00 IST,2026-05-12 17:30:00 IST,95.499,94.537,1.412,1.0099,95.2585,94.537,95.8301,0.7574,46.21,46.21,0.6,35.0,27.73,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-14.4453,1h,Price breached distal stop loss at 94.5370.
376,SOLUSD,LONG,2026-05-10 11:00:00+00:00,2026-05-12 15:00:00+00:00,2026-05-12 16:00:00+00:00,2026-05-12 16:00:00+00:00,2026-05-10 16:30:00 IST,2026-05-12 20:30:00 IST,2026-05-12 21:30:00 IST,2026-05-12 21:30:00 IST,94.007,92.9,1.412,1.181,93.7303,92.9,94.2926,0.8858,39.51,39.51,0.6,35.0,23.71,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.6774,-13.7679,1h,Price reached fixed +0.60% TP target at 94.2926.
377,SOLUSD,LONG,2026-05-14 03:00:00+00:00,2026-05-14 11:00:00+00:00,2026-05-14 12:00:00+00:00,2026-05-14 12:00:00+00:00,2026-05-14 08:30:00 IST,2026-05-14 16:30:00 IST,2026-05-14 17:30:00 IST,2026-05-14 17:30:00 IST,90.786,89.8165,1.412,1.0708,90.5436,89.8165,91.0869,0.8031,43.58,43.58,0.6,35.0,26.15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.7471,-13.0208,1h,Price reached fixed +0.60% TP target at 91.0869.
378,SOLUSD,SHORT,2026-05-18 01:00:00+00:00,2026-05-18 11:00:00+00:00,2026-05-18 12:00:00+00:00,2026-05-18 12:00:00+00:00,2026-05-18 06:30:00 IST,2026-05-18 16:30:00 IST,2026-05-18 17:30:00 IST,2026-05-18 17:30:00 IST,85.463,84.512,1.412,1.1221,84.7498,85.463,84.2413,0.8416,41.59,41.59,0.6,35.0,24.95,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-14.0208,1h,Price breached distal stop loss at 85.4630.
